,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
24,9.008609390258789,0.03828075019754778,0.07478852272033691,0.00035907704151591507,gini,2,2,89,"{'criterion': 'gini', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 89}",0.5043424317617866,0.5245799626633478,0.5081148564294632,0.49591964846202136,0.5012610340479193,0.506875,0.009732150547351194,2,0.9982780212899186,0.998122946973252,0.9984370115661144,0.9984392071172156,0.9979731836607422,0.9982500741214485,0.00018128848919348757
25,9.107994270324706,0.026005947733521342,0.07695188522338867,0.0030048549961685603,gini,2,2,90,"{'criterion': 'gini', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 90}",0.4956575682382134,0.4953329184816428,0.5031210986267166,0.4839924670433145,0.5037831021437579,0.496375,0.007130667308462405,68,0.9976518472135254,0.9982793680588143,0.9981244138793373,0.9987513656937724,0.9979731836607422,0.9981560357012385,0.0003628414281506768
26,9.174259042739868,0.03626941433911842,0.07662081718444824,0.0016567611508787642,gini,2,2,91,"{'criterion': 'gini', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 91}",0.5148883374689827,0.5239576851275669,0.5062421972534332,0.48713119899560575,0.48865069356872637,0.50425,0.014429617482604356,9,0.997964934251722,0.998592210229939,0.9984370115661144,0.9982831278289371,0.9978172747115684,0.9982189117176562,0.000288742054429087
27,9.280628156661987,0.07433038873633815,0.07679657936096192,0.0008628658230253993,gini,2,2,92,"{'criterion': 'gini', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 92}",0.5099255583126551,0.5177349097697573,0.4968789013732834,0.48901443816698054,0.49495586380832285,0.50175,0.010535415132930253,18,0.9982780212899186,0.9978101048021273,0.9984370115661144,0.9987513656937724,0.9979731836607422,0.998249937402535,0.0003338446131482578
28,9.370470714569091,0.03815723162192565,0.07809505462646485,0.0008443990758260071,gini,2,2,93,"{'criterion': 'gini', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 93}",0.510545905707196,0.5264467952706907,0.5093632958801498,0.47834274952919015,0.5012610340479193,0.50525,0.01570396384502857,6,0.9981214777708203,0.9984357891443767,0.9982807127227259,0.9982831278289371,0.9979731836607422,0.9982188582255205,0.00015802185231182512
29,9.49346923828125,0.038934766165826196,0.07856712341308594,0.0003936070685009065,gini,2,2,94,"{'criterion': 'gini', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 94}",0.5130272952853598,0.5258245177349098,0.5106117353308365,0.49591964846202136,0.4962168978562421,0.508375,0.011257142651861866,1,0.997964934251722,0.998122946973252,0.9981244138793373,0.9981270485406587,0.9978172747115684,0.9980313236713076,0.00012365142870247525
30,7.443476390838623,0.03411871676502102,0.06562070846557617,0.0005072982521810508,gini,3,2,80,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 80}",0.49007444168734493,0.5177349097697573,0.49625468164794007,0.4908976773383553,0.4880201765447667,0.496625,0.010927036971408385,63,0.9937382592360676,0.9940559987486313,0.9940606439512347,0.9950054627750897,0.9934518241347053,0.9940624377691458,0.0005229305063728303
31,7.549710464477539,0.05179922182681255,0.06656007766723633,0.0007937007338375761,gini,3,2,81,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 81}",0.5,0.5115121344119478,0.49250936329588013,0.47394852479598243,0.4766708701134931,0.491,0.014138494234880348,89,0.9948340638697558,0.9940559987486313,0.994685839324789,0.9939129077571406,0.9934518241347053,0.9941881267670045,0.0005099602756779351
32,7.651988410949707,0.024946994389081014,0.06693096160888672,0.0008036113213957889,gini,3,2,82,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 82}",0.49379652605459057,0.5177349097697573,0.4937578027465668,0.4758317639673572,0.4930643127364439,0.494875,0.01335358700678574,77,0.9949906073888541,0.9942124198341936,0.9945295404814004,0.9925081941626346,0.9945431867789211,0.9941567897292009,0.0008607508052312205
33,7.712612056732178,0.03358996118648173,0.0670997142791748,0.0003703323977903593,gini,3,2,83,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 83}",0.48759305210918114,0.5146235220908525,0.4887640449438202,0.4858757062146893,0.4810844892812106,0.491625,0.011822520087188572,86,0.9942078897933626,0.9935867354919443,0.993591747421069,0.9942250663336976,0.9943872778297475,0.9939997433739641,0.0003409734683813335
34,7.848497772216797,0.041670783392879926,0.06911873817443848,0.0012517795172595197,gini,3,2,84,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 84}",0.5080645161290323,0.5102675793403858,0.4950062421972534,0.47394852479598243,0.4911727616645649,0.49575,0.01310735189158444,74,0.9935817157169693,0.9945252620053183,0.9928102532041263,0.9937568284688622,0.9945431867789211,0.9938434492348394,0.0006477658394731889
35,7.944538354873657,0.030135285166318637,0.06972675323486328,0.001095235635731458,gini,3,2,85,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 85}",0.5049627791563276,0.5214685749844431,0.4937578027465668,0.47394852479598243,0.48865069356872637,0.496625,0.015957321123382117,63,0.9946775203506575,0.9937431565775067,0.9939043451078462,0.9946933041985329,0.9932959151855316,0.994062848284015,0.0005460419088817663
36,8.029197359085083,0.03920137117917779,0.07124643325805664,0.0020053096133503603,gini,3,2,86,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 86}",0.4944168734491315,0.5214685749844431,0.4943820224719101,0.47897049591964846,0.48297604035308955,0.4945,0.014847605323890923,80,0.993894802755166,0.994838104176443,0.9939043451078462,0.9939129077571406,0.9946990957280948,0.9942498511049381,0.0004258701567138897
37,8.165093183517456,0.0184406133621126,0.07249064445495605,0.0029519226301673806,gini,3,2,87,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 87}",0.5173697270471465,0.5146235220908525,0.49625468164794007,0.4839924670433145,0.4974779319041614,0.502,0.01244366002903853,12,0.9942078897933626,0.9942124198341936,0.9943732416380119,0.9945372249102544,0.9936077330838791,0.9941877018519403,0.0003143163005829519
38,8.233616590499878,0.07179400694963375,0.0716364860534668,0.0006415647963014665,gini,3,2,88,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 88}",0.49193548387096775,0.5202240199128811,0.5012484394506866,0.4858757062146893,0.4848675914249685,0.496875,0.013074142666527299,60,0.9945209768315592,0.9949945252620053,0.9954673335417318,0.9931325113157484,0.9945431867789211,0.9945317067459932,0.0007807167545154017
39,8.339611911773682,0.04164681003207958,0.07252540588378906,0.0005607151764116705,gini,3,2,89,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 89}",0.5192307692307693,0.522090852520224,0.4950062421972534,0.4701820464532329,0.4943253467843632,0.50025,0.018997545385706877,32,0.9949906073888541,0.994368840919756,0.9953110346983433,0.9934446698923053,0.9936077330838791,0.9943445771966276,0.0007354938807380533
40,8.441020393371582,0.040224268335068515,0.07291994094848633,0.0006971336519958336,gini,3,2,90,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 90}",0.5055831265508685,0.5158680771624145,0.5031210986267166,0.482736974262398,0.48612862547288777,0.49875,0.012439317943086213,41,0.995460237946149,0.994838104176443,0.9940606439512347,0.9940689870454191,0.9948550046772685,0.9946565955593029,0.000532652743702964
41,8.597854709625244,0.04953632108324649,0.07536635398864747,0.0015480385570758714,gini,3,2,91,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 91}",0.5037220843672456,0.5164903546981954,0.5149812734082397,0.4795982423101067,0.48297604035308955,0.499625,0.015574243572688844,35,0.9943644333124608,0.9940559987486313,0.9943732416380119,0.9948493834868113,0.9937636420330527,0.9942813398437936,0.00036243997492092615
42,8.622318458557128,0.01675736309553812,0.07519679069519043,0.0005531604405548591,gini,3,2,92,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 92}",0.5055831265508685,0.523335407591786,0.49063670411985016,0.47897049591964846,0.4842370744010088,0.496625,0.01609818269447904,63,0.9943644333124608,0.994838104176443,0.9945295404814004,0.9940689870454191,0.9940754599314,0.9943753049894246,0.00029045743560509967
43,8.717895984649658,0.02547326781950541,0.07633991241455078,0.0006690688620358964,gini,3,2,93,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 93}",0.5086848635235732,0.5146235220908525,0.4950062421972534,0.48462021343377276,0.49243379571248425,0.499125,0.010992412969918089,38,0.995460237946149,0.994838104176443,0.9945295404814004,0.9946933041985329,0.9946990957280948,0.9948440565061241,0.0003232259929147891
44,8.853146028518676,0.027740110941131973,0.07673530578613282,0.001210853143796411,gini,3,2,94,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 94}",0.4956575682382134,0.5183571873055383,0.49875156054931336,0.48713119899560575,0.4848675914249685,0.497,0.01188180937998342,58,0.9949906073888541,0.9942124198341936,0.9954673335417318,0.994381145621976,0.9943872778297475,0.9946877568433006,0.00047110543035158286
