,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_min_samples_leaf,param_min_samples_split,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
30,4.160792255401612,0.004957389831542969,0.249875,0.7123425182972593,gini,4,8,"{'criterion': 'gini', 'min_samples_leaf': 4, 'min_samples_split': 8}",150,0.2673697270471464,0.7121164683782092,0.26260112009956443,0.7085875175973722,0.24032459425717853,0.7142857142857143,0.24419334588826114,0.7143749024504448,0.23455233291298866,0.7123479887745556,0.04895104657680464,3.5980641890023974e-05,0.012862485289181939,0.0021003692410547447
31,4.115856647491455,0.0048868656158447266,0.252875,0.6907479138392499,gini,4,10,"{'criterion': 'gini', 'min_samples_leaf': 4, 'min_samples_split': 10}",132,0.2679900744416873,0.6911396368190357,0.26260112009956443,0.6876270921320194,0.25593008739076156,0.6891216005001563,0.24293785310734464,0.6928359606680193,0.23455233291298866,0.693015279077019,0.042132795302606905,7.364209221022418e-05,0.012374432649678815,0.0020994644449813743
32,4.091102409362793,0.004836654663085938,0.256375,0.6720933245015968,gini,4,12,"{'criterion': 'gini', 'min_samples_leaf': 4, 'min_samples_split': 12}",112,0.27481389578163773,0.6714151534126487,0.26509023024268824,0.6699515094634757,0.25530586766541824,0.6753673022819631,0.24795982423101068,0.6716091774621508,0.23833543505674654,0.6721234798877456,0.042213692344292376,4.395357565877311e-05,0.012751930307340524,0.0017889396799700612
33,4.050839185714722,0.004881525039672851,0.257,0.6517158469397337,gini,4,14,"{'criterion': 'gini', 'min_samples_leaf': 4, 'min_samples_split': 14}",106,0.2679900744416873,0.6505948653725736,0.26197884256378345,0.648052557484749,0.2634207240948814,0.6522350734604564,0.24795982423101068,0.652411425003902,0.24337957124842372,0.6552853133769878,0.04752438625738323,5.938500945983805e-05,0.009519686965326637,0.0023736387667365215
34,4.020685434341431,0.004810190200805664,0.25975,0.6316870197001763,gini,4,16,"{'criterion': 'gini', 'min_samples_leaf': 4, 'min_samples_split': 16}",91,0.27543424317617865,0.6338447088290545,0.26633478531425014,0.6267792898482716,0.25842696629213485,0.6350422006877149,0.24733207784055242,0.6285312938972998,0.2509457755359395,0.6342376052385407,0.045525621242561855,6.283378603969141e-05,0.010232384021745443,0.0033604394375364214
35,3.9975722789764405,0.004843902587890625,0.257,0.6144369820151048,gini,4,18,"{'criterion': 'gini', 'min_samples_leaf': 4, 'min_samples_split': 18}",106,0.2729528535980149,0.6161552911709455,0.2594897324206596,0.6111371812920382,0.2602996254681648,0.6151922475773679,0.24293785310734464,0.6138598407991259,0.24905422446406053,0.6158403492360461,0.0800260336699536,6.679625731133455e-05,0.010324640663314946,0.0018283450864938775
36,4.004529333114624,0.004964971542358398,0.255,0.6724964001303717,gini,5,2,"{'criterion': 'gini', 'min_samples_leaf': 5, 'min_samples_split': 2}",122,0.2655086848635236,0.6718847839699437,0.2657125077784692,0.6669795088377913,0.25842696629213485,0.6725539231009691,0.24293785310734464,0.6747307632277196,0.2421185372005044,0.676333021515435,0.04048480759196847,9.682690135585555e-05,0.010465356094481003,0.003178852461411414
37,3.9926449775695803,0.004945611953735352,0.25375,0.6721828256858048,gini,5,4,"{'criterion': 'gini', 'min_samples_leaf': 5, 'min_samples_split': 4}",129,0.2667493796526055,0.6709455228553538,0.26197884256378345,0.6657281401532926,0.2590511860174782,0.6719287277274149,0.24419334588826114,0.6753550803808335,0.2364438839848676,0.6769566573121297,0.04284572523876234,5.757827936460168e-05,0.011438619956563513,0.003901566804168642
38,4.010851573944092,0.004874372482299804,0.251125,0.6721524451049928,gini,5,6,"{'criterion': 'gini', 'min_samples_leaf': 5, 'min_samples_split': 6}",144,0.25682382133995035,0.6718847839699437,0.26197884256378345,0.6665102455811044,0.2540574282147316,0.6714598311972492,0.24168236032642812,0.6742625253628843,0.2408575031525851,0.6766448394137824,0.040369568191531285,7.682904703970669e-05,0.008401472842978071,0.0033769754898776237
39,3.9977096557617187,0.0049169063568115234,0.255125,0.6723393983958743,gini,5,8,"{'criterion': 'gini', 'min_samples_leaf': 5, 'min_samples_split': 8}",119,0.2698511166253102,0.6712586098935505,0.2700684505289359,0.6665102455811044,0.2546816479400749,0.6719287277274149,0.24231010671688638,0.6748868425159982,0.23833543505674654,0.6771125662613035,0.047423637452274264,6.172803893244322e-05,0.013310833300769539,0.003594116852283673
40,4.000496864318848,0.004882192611694336,0.25225,0.6726209809514109,gini,5,10,"{'criterion': 'gini', 'min_samples_leaf': 5, 'min_samples_split': 10}",136,0.25992555831265507,0.6718847839699437,0.26322339763534536,0.666823087752229,0.25280898876404495,0.6723976242575805,0.24544883866917766,0.6748868425159982,0.23959646910466584,0.6771125662613035,0.0472886830949438,9.095393497905558e-05,0.008779242290861775,0.003450098751723976
41,3.983009147644043,0.004831933975219726,0.2545,0.6544641583205094,gini,5,12,"{'criterion': 'gini', 'min_samples_leaf': 5, 'min_samples_split': 12}",123,0.27357320099255583,0.6509079524107702,0.26073428749222155,0.6500860315970592,0.25593008739076156,0.6566114410753361,0.24168236032642812,0.6549086936163571,0.24022698612862547,0.6598066729030246,0.043548475746518246,5.314298251289462e-05,0.012434701282355513,0.0036101382522521538
42,3.9506058216094972,0.004892110824584961,0.252625,0.6360262202254165,gini,5,14,"{'criterion': 'gini', 'min_samples_leaf': 5, 'min_samples_split': 14}",133,0.27233250620347393,0.6335316217908579,0.26011200995644057,0.6313155013295793,0.25842696629213485,0.6361362925914348,0.23979912115505336,0.6361791790229436,0.23203026481715006,0.6429685063922669,0.04306943184392909,4.299500806746082e-05,0.014598078486579354,0.003915220131927308
43,3.918810558319092,0.004824256896972657,0.256375,0.6180287930869668,gini,5,16,"{'criterion': 'gini', 'min_samples_leaf': 5, 'min_samples_split': 16}",112,0.2729528535980149,0.6185034439574202,0.26011200995644057,0.6130142343187862,0.2571785268414482,0.6197249140356361,0.24231010671688638,0.6162010301233026,0.24905422446406053,0.6227003429996881,0.03805284131266468,0.00012795066635889053,0.01040807174514939,0.0032683945722407196
44,3.899759292602539,0.004870748519897461,0.256875,0.6034027296265443,gini,5,18,"{'criterion': 'gini', 'min_samples_leaf': 5, 'min_samples_split': 18}",108,0.2729528535980149,0.6006574827802129,0.2582451773490977,0.6005005474737994,0.2590511860174782,0.6045639262269459,0.2460765850596359,0.6035586077727485,0.24779319041614123,0.6077330838790147,0.04332090833812886,2.6318905890838032e-05,0.009642785886196943,0.002686398518021477
45,3.862728452682495,0.004909086227416992,0.258625,0.6394337589270994,gini,6,2,"{'criterion': 'gini', 'min_samples_leaf': 6, 'min_samples_split': 2}",99,0.2661290322580645,0.6376017532874139,0.2669570628500311,0.6330361332707649,0.2596754057428215,0.6427008440137543,0.24984306340238543,0.640861557671297,0.25031525851197983,0.6429685063922669,0.04954855946078226,8.466879883341943e-05,0.007386435657610437,0.003728075979974439
46,3.8678585052490235,0.004883670806884765,0.2595,0.6387777034320619,gini,6,4,"{'criterion': 'gini', 'min_samples_leaf': 6, 'min_samples_split': 4}",94,0.2692307692307692,0.6377582968065122,0.26633478531425014,0.6320976067573909,0.264669163545568,0.6416067521100344,0.2517263025737602,0.6399250819416263,0.24527112232030265,0.6425007795447458,0.0459256143963939,3.605361937717759e-05,0.009272817928287299,0.003710637979069121
47,3.881853485107422,0.004862451553344726,0.25875,0.6390904724629212,gini,6,6,"{'criterion': 'gini', 'min_samples_leaf': 6, 'min_samples_split': 6}",96,0.2704714640198511,0.6380713838447089,0.26322339763534536,0.6331925543563273,0.26217228464419473,0.6412941544232573,0.2517263025737602,0.6405493990947402,0.2459016393442623,0.6423448705955722,0.05772256487158545,9.908334232338608e-05,0.008752155015395554,0.0032680198257967314
48,3.8753127098083495,0.004866361618041992,0.258,0.6394652336368448,gini,6,8,"{'criterion': 'gini', 'min_samples_leaf': 6, 'min_samples_split': 8}",103,0.2655086848635236,0.6380713838447089,0.26322339763534536,0.6330361332707649,0.26092384519350814,0.6423882463269772,0.24984306340238543,0.6411737162478539,0.25031525851197983,0.6426566884939195,0.046125814370657624,4.584287738991419e-05,0.00659619658999567,0.0036034552552711863
49,3.867299699783325,0.004871940612792969,0.258375,0.6394966449534848,gini,6,10,"{'criterion': 'gini', 'min_samples_leaf': 6, 'min_samples_split': 10}",101,0.271712158808933,0.6380713838447089,0.2657125077784692,0.6336618176130142,0.2615480649188514,0.6422319474835886,0.2460765850596359,0.6407054783830186,0.24653215636822196,0.6428125974430933,0.0442445323393957,3.4397315301589006e-05,0.010324576650339043,0.003347096605303874
50,3.87449312210083,0.0048655509948730465,0.25825,0.6392775039947328,gini,6,12,"{'criterion': 'gini', 'min_samples_leaf': 6, 'min_samples_split': 12}",102,0.27109181141439204,0.6376017532874139,0.26446795270690726,0.6330361332707649,0.2671660424469413,0.6420756486402001,0.24293785310734464,0.6407054783830186,0.24527112232030265,0.6429685063922669,0.053032919091216324,5.300289003433526e-05,0.011704611222483594,0.003612618771922745
51,3.863696575164795,0.004906845092773437,0.25725,0.6236844484969352,gini,6,14,"{'criterion': 'gini', 'min_samples_leaf': 6, 'min_samples_split': 14}",105,0.2686104218362283,0.6222604884157796,0.26322339763534536,0.6198967620835288,0.26279650436953805,0.62472647702407,0.2448210922787194,0.6240049945372249,0.24653215636822196,0.6275335204240723,0.04837506311472206,5.170031986349288e-05,0.009636761146054284,0.0025447262561859463
52,3.8336869716644286,0.004879570007324219,0.25925,0.6063735651673161,gini,6,16,"{'criterion': 'gini', 'min_samples_leaf': 6, 'min_samples_split': 16}",95,0.2704714640198511,0.6069192235441453,0.26384567517112634,0.6012826529016111,0.264669163545568,0.6090965926852141,0.2448210922787194,0.6068362728265959,0.25220680958385877,0.6077330838790147,0.053555581801823286,7.404846588869453e-05,0.009315979221058613,0.0026717933726227456
53,3.8171616554260255,0.004898166656494141,0.26075,0.5926849268379943,gini,6,18,"{'criterion': 'gini', 'min_samples_leaf': 6, 'min_samples_split': 18}",89,0.27667493796526055,0.591577958672511,0.26073428749222155,0.5881432817143751,0.26092384519350814,0.5940919037199125,0.2523540489642185,0.5954424847822694,0.25283732660781844,0.5941690053009042,0.04802348546994273,2.123858610559588e-05,0.008806614956840807,0.002593766280706383
54,3.7566083908081054,0.004862737655639648,0.2625,0.6118066608365045,gini,7,2,"{'criterion': 'gini', 'min_samples_leaf': 7, 'min_samples_split': 2}",79,0.27357320099255583,0.6106762680025047,0.2756689483509645,0.6023776005005474,0.26279650436953805,0.612691466083151,0.2517263025737602,0.6155767129701889,0.2484237074401009,0.6177112566261304,0.0456237206614159,6.62469779802412e-05,0.011043336000998098,0.005292360373828207
55,3.771337795257568,0.0048579216003417965,0.263,0.6118688831402666,gini,7,4,"{'criterion': 'gini', 'min_samples_leaf': 7, 'min_samples_split': 4}",74,0.2704714640198511,0.6109893550407013,0.2750466708151836,0.6019083372438605,0.2602996254681648,0.6123788683963739,0.25486503452605147,0.6158888715467458,0.2540983606557377,0.6181789834736514,0.043067868199155285,9.393433020259922e-05,0.008411108689035432,0.005589701283599941
56,3.787307929992676,0.0048177242279052734,0.26225,0.6116194532700234,gini,7,6,"{'criterion': 'gini', 'min_samples_leaf': 7, 'min_samples_split': 6}",82,0.27233250620347393,0.6109893550407013,0.27691350342252646,0.6020647583294229,0.2590511860174782,0.6122225695529853,0.2542372881355932,0.6158888715467458,0.2484237074401009,0.616931711880262,0.04918656583401692,7.94994945398413e-05,0.010789253159497221,0.005263097802643819
57,3.7621179103851317,0.004885578155517578,0.263375,0.6115879737794693,gini,7,8,"{'criterion': 'gini', 'min_samples_leaf': 7, 'min_samples_split': 8}",72,0.27419354838709675,0.610832811521603,0.2744243932794026,0.6017519161582982,0.2615480649188514,0.6122225695529853,0.2542372881355932,0.6160449508350242,0.25220680958385877,0.6170876208294356,0.05719695357362477,7.097390733871835e-05,0.009493718665325756,0.005437495259886021
58,3.763986825942993,0.004848861694335937,0.26075,0.6116505084079605,gini,7,10,"{'criterion': 'gini', 'min_samples_leaf': 7, 'min_samples_split': 10}",89,0.27357320099255583,0.6109893550407013,0.27815805849408837,0.6019083372438605,0.26092384519350814,0.6123788683963739,0.24670433145009416,0.6154206336819104,0.24401008827238335,0.6175553476769566,0.045644310501232556,9.144719816127314e-05,0.013742304650059503,0.005384394161135225
59,3.7786555767059324,0.004852294921875,0.26275,0.6116504642348513,gini,7,12,"{'criterion': 'gini', 'min_samples_leaf': 7, 'min_samples_split': 12}",77,0.27543424317617865,0.610832811521603,0.2725575606720597,0.6020647583294229,0.26092384519350814,0.6120662707095967,0.2517263025737602,0.6160449508350242,0.25283732660781844,0.6172435297786093,0.03920614146776652,9.013824219600591e-05,0.009802411293177455,0.005353897708121821
60,3.8008387088775635,0.004864978790283203,0.262875,0.6114944679495357,gini,7,14,"{'criterion': 'gini', 'min_samples_leaf': 7, 'min_samples_split': 14}",76,0.2692307692307692,0.6109893550407013,0.2756689483509645,0.6020647583294229,0.26279650436953805,0.6119099718662082,0.2517263025737602,0.6154206336819104,0.2547288776796974,0.6170876208294356,0.08557615983367525,0.00011715835606876917,0.008884081409199208,0.005216231255822453
61,3.753719663619995,0.004847145080566407,0.262125,0.5955275575001464,gini,7,16,"{'criterion': 'gini', 'min_samples_leaf': 7, 'min_samples_split': 16}",84,0.27481389578163773,0.5965873512836568,0.2731798382078407,0.5870483341154388,0.2571785268414482,0.5958111909971866,0.2529817953546767,0.5995005462775089,0.25220680958385877,0.598690364826941,0.038225022883335846,7.588119916845214e-05,0.009901516453695677,0.004447220031513118
62,3.7302294731140138,0.004904556274414063,0.26175,0.5824957850134683,gini,7,18,"{'criterion': 'gini', 'min_samples_leaf': 7, 'min_samples_split': 18}",86,0.27357320099255583,0.5820288040075141,0.2731798382078407,0.5740653840137651,0.26279650436953805,0.5837761800562676,0.2504708097928437,0.5873263617917902,0.2484237074401009,0.5852821951980044,0.04141380297232844,0.00015527566370815164,0.010731686664261459,0.004561308967151729
63,3.6870712280273437,0.004820775985717773,0.26425,0.5863096376203615,gini,8,2,"{'criterion': 'gini', 'min_samples_leaf': 8, 'min_samples_split': 2}",65,0.2630272952853598,0.5867251095804634,0.27878033602986935,0.5806350696073831,0.2702871410736579,0.587527352297593,0.25549278091650973,0.5859216481972842,0.25346784363177804,0.5907390084190832,0.053524086169127294,6.234605271187344e-05,0.009398342940793709,0.003274936017197351
64,3.6973883628845217,0.004819011688232422,0.264375,0.5864345502482134,gini,8,4,"{'criterion': 'gini', 'min_samples_leaf': 8, 'min_samples_split': 4}",64,0.26240694789081886,0.58703819661866,0.27878033602986935,0.5804786485218207,0.27091136079900124,0.587527352297593,0.26114249843063403,0.5860777274855626,0.2484237074401009,0.5910508263174307,0.059683700235708806,6.835417003911289e-05,0.010175676663666386,0.003419611026573122
65,3.684102916717529,0.004816865921020508,0.26575,0.5863407851185604,gini,8,6,"{'criterion': 'gini', 'min_samples_leaf': 8, 'min_samples_split': 6}",54,0.2673697270471464,0.5867251095804634,0.2762912258867455,0.5804786485218207,0.2696629213483146,0.587527352297593,0.25925925925925924,0.5862338067738411,0.25598991172761665,0.5907390084190832,0.04420327927988808,0.0001122439221038709,0.007293120979675286,0.003324939247827234
66,3.691927766799927,0.004808473587036133,0.266375,0.5863096865555033,gini,8,8,"{'criterion': 'gini', 'min_samples_leaf': 8, 'min_samples_split': 8}",51,0.2698511166253102,0.5868816530995616,0.28002489110143125,0.5806350696073831,0.27153558052434457,0.5873710534542045,0.2573760200878845,0.5859216481972842,0.25283732660781844,0.5907390084190832,0.03774191411801668,6.452919416959e-05,0.009881962491780765,0.0032687731297142727
67,3.679447603225708,0.0049321651458740234,0.264625,0.5864033439716715,gini,8,10,"{'criterion': 'gini', 'min_samples_leaf': 8, 'min_samples_split': 10}",61,0.2648883374689826,0.5868816530995616,0.2806471686372122,0.5806350696073831,0.2727840199750312,0.587527352297593,0.2580037664783427,0.5860777274855626,0.24653215636822196,0.5908949173682569,0.03743411308424682,0.00018468433153863296,0.011770227516389451,0.0033179940070232417
68,3.6867074966430664,0.004831790924072266,0.26425,0.5863408534780171,gini,8,12,"{'criterion': 'gini', 'min_samples_leaf': 8, 'min_samples_split': 12}",65,0.26364764267990076,0.5867251095804634,0.2806471686372122,0.5806350696073831,0.2690387016229713,0.587527352297593,0.25674827369742625,0.5860777274855626,0.2509457755359395,0.5907390084190832,0.06439381853585874,0.00012340753854236396,0.010245512428573179,0.003271831412314484
69,3.668849563598633,0.004812192916870117,0.263875,0.5863096865937758,gini,8,14,"{'criterion': 'gini', 'min_samples_leaf': 8, 'min_samples_split': 14}",69,0.2630272952853598,0.58703819661866,0.2756689483509645,0.5803222274362584,0.2727840199750312,0.587527352297593,0.25674827369742625,0.5859216481972842,0.2509457755359395,0.5907390084190832,0.060662878441479,6.0189127991826646e-05,0.009339912038596247,0.003395071999673791
70,3.67189359664917,0.004833984375,0.263375,0.5862782166843353,gini,8,16,"{'criterion': 'gini', 'min_samples_leaf': 8, 'min_samples_split': 16}",72,0.2673697270471464,0.5867251095804634,0.2762912258867455,0.580165806350696,0.27091136079900124,0.587527352297593,0.2523540489642185,0.5862338067738411,0.24968474148802017,0.5907390084190832,0.044913259872587485,6.625572954288045e-05,0.010461522061066486,0.00343576041855785
71,3.6711566925048826,0.0048334598541259766,0.26225,0.574215083255761,gini,8,18,"{'criterion': 'gini', 'min_samples_leaf': 8, 'min_samples_split': 18}",82,0.2661290322580645,0.5727927363807138,0.2756689483509645,0.5687470671046457,0.26779026217228463,0.5748671459831197,0.25549278091650973,0.5776494459185266,0.2459016393442623,0.5770190208917992,0.039981147346968546,8.395868879072984e-05,0.010364739549180858,0.0032250386115026505
